FRAME,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID
59,0,5552,5808
59,0,5555,5809
59,0,5557,5810
60,0,5808,5705
60,0,5809,5712
60,0,5810,5715
61,0,5705,5943
61,0,5712,5950
61,0,5715,5954
62,0,5943,6073
62,0,5950,6081
62,0,5954,6086
63,0,6073,5929
63,0,6086,5934
63,0,6081,5935
64,0,5929,6059
64,0,5934,6068
64,0,5935,6070
65,0,6059,6290
65,0,6068,6293
65,0,6070,6294
66,0,6290,6321
66,0,6293,6326
66,0,6294,6328
67,0,6321,6550
67,0,6326,6553
67,0,6328,6554
68,0,6550,6427
68,0,6553,6433
68,0,6554,6435
69,0,6427,6866
69,0,6433,6873
69,0,6435,6880
70,0,6866,6667
70,0,6873,6669
70,0,6880,6670
71,0,6667,6746
71,0,6669,6748
71,0,6670,6749
72,0,6746,6846
72,0,6749,6856
72,0,6748,14713
73,0,6846,7027
73,0,14713,7032
73,0,6856,7034
74,0,7027,7065
74,0,7034,7071
74,0,7032,14990
75,0,7065,7257
75,0,14990,7262
75,0,7071,7269
76,0,7257,7370
76,0,7269,7375
76,0,7262,15394
76,0,7262,138734
77,0,7370,7464
77,0,7375,7473
77,0,15394,138820
77,0,138734,138822
78,0,7464,7632
78,0,7473,7642
78,0,138822,15555
78,0,138820,15557
79,0,7632,7643
79,0,15557,7650
79,0,15555,7656
79,0,7642,7663
80,0,7643,7830
80,0,7650,7831
80,0,7663,7836
80,0,7656,15716
81,0,7830,7923
81,0,7831,7925
81,0,7836,7938
81,0,15716,138704
82,0,7925,8032
82,0,7923,8033
82,0,138704,8047
82,0,7938,8053
83,0,8032,8120
83,0,8047,8129
83,0,8053,8146
83,0,8033,15945
84,0,15945,8217
84,0,8120,8219
84,0,8129,8224
84,0,8146,8238
85,0,8219,8330
85,0,8217,8333
85,0,8224,8339
85,0,8238,8347
86,0,8330,8544
86,0,8333,8548
86,0,8339,8553
86,0,8347,8568
87,0,8544,8461
87,0,8548,8464
87,0,8553,8472
87,0,8568,8479
88,0,8461,8751
88,0,8464,8755
88,0,8479,8781
88,0,8472,16332
89,0,8755,8890
89,0,16332,8911
89,0,8781,8913
89,0,8751,18975
90,0,8890,8973
90,0,18975,8974
90,0,8911,8985
90,0,8913,8995
91,0,8973,8896
91,0,8974,8898
91,0,8985,8900
91,0,8995,8904
92,0,8896,8983
92,0,8898,8988
92,0,8900,8994
92,0,8904,9004
93,0,8983,9055
93,0,8994,9066
93,0,9004,9088
93,0,8988,16879
94,0,9055,9190
94,0,16879,9191
94,0,9066,9193
94,0,9088,9198
95,0,9190,9447
95,0,9191,9448
95,0,9193,9449
95,0,9198,9455
96,0,9448,9347
96,0,9447,9350
96,0,9449,9351
96,0,9455,9364
97,0,9347,9480
97,0,9350,9485
97,0,9351,9493
97,0,9364,9507
98,0,9485,9616
98,0,9480,9627
98,0,9493,9631
98,0,9507,9649
99,0,9616,9985
99,0,9627,9988
99,0,9631,9989
99,0,9649,10006
100,0,9988,9748
100,0,9985,9751
100,0,9989,9756
100,0,10006,9771
101,0,9751,9812
101,0,9748,9815
101,0,9756,9823
101,0,9771,9834
102,0,9812,10265
102,0,9815,10267
102,0,9823,10268
102,0,9834,10296
103,0,10267,10074
103,0,10265,10075
103,0,10268,10076
103,0,10296,138857
104,0,10075,10184
104,0,10074,10187
104,0,10076,10189
104,0,138857,10206
105,0,10184,10407
105,0,10187,10409
105,0,10189,10412
105,0,10206,10435
106,0,10407,10382
106,0,10412,10384
106,0,10435,10401
106,0,10409,18894
0,4,2229,2122
1,4,2122,2077
2,4,2077,2255
3,4,2255,2368
4,4,2368,2381
5,4,2381,2353
6,4,2353,2425
7,4,2425,2499
8,4,2499,2560
9,4,2560,2556
10,4,2556,2580
11,4,2580,2603
12,4,2603,2735
13,4,2735,2753
14,4,2753,2695
15,4,2695,2769
16,4,2769,2929
17,4,2929,2853
17,4,2929,2855
18,4,2853,2897
18,4,2855,2900
19,4,2897,2986
19,4,2900,2987
20,4,2986,3039
20,4,2987,3041
21,4,3039,3112
21,4,3041,3114
22,4,3112,3096
22,4,3114,3099
23,4,3096,3165
23,4,3099,3167
24,4,3165,3231
24,4,3167,3232
25,4,3231,3246
25,4,3232,3247
26,4,3246,3466
26,4,3247,3467
27,4,3466,3426
27,4,3467,3429
28,4,3426,3508
28,4,3429,13012
29,4,3508,3606
29,4,13012,13053
30,4,13053,3763
30,4,3606,13096
31,4,13096,3617
31,4,3763,3620
32,4,3617,3727
32,4,3620,3735
33,4,3727,3850
33,4,3735,3864
34,4,3850,3881
34,4,3864,13110
35,4,3881,4059
35,4,13110,4066
36,4,4059,4137
36,4,4066,13135
37,4,4137,4159
37,4,13135,4179
38,4,4159,4277
38,4,4179,13161
39,4,4277,4199
39,4,13161,13181
40,4,4199,4248
40,4,13181,13222
41,4,4248,4433
41,4,13222,4436
42,4,4433,4401
42,4,4436,4403
43,4,4401,4562
43,4,4403,4568
44,4,4562,4571
44,4,4568,4576
45,4,4571,4676
45,4,4576,4678
46,4,4676,4703
46,4,4678,4704
47,4,4703,4726
47,4,4704,4728
48,4,4726,4893
48,4,4728,4894
49,4,4893,4959
49,4,4894,4960
50,4,4959,4976
50,4,4960,4978
51,4,4976,5146
51,4,4978,5150
52,4,5146,5080
52,4,5150,5116
53,4,5080,5384
53,4,5116,5387
54,4,5384,5304
54,4,5387,5307
55,4,5304,5302
55,4,5307,5309
56,4,5302,5600
56,4,5309,5617
57,4,5600,5507
57,4,5617,5509
58,4,5507,5591
58,4,5509,5594
59,4,5591,5845
59,4,5594,5851
60,4,5845,5774
60,4,5851,5782
61,4,5774,6028
61,4,5782,6031
62,4,6028,6187
62,4,6031,6196
63,4,6196,5983
63,4,6187,14112
64,4,14112,6124
64,4,5983,6132
65,4,6124,6318
65,4,6132,6327
66,4,6318,6345
66,4,6327,6353
67,4,6345,6602
67,4,6353,6629
68,4,6602,6469
68,4,6629,6486
69,4,6469,6941
69,4,6486,6947
70,4,6941,6692
70,4,6947,6700
71,4,6692,6764
71,4,6700,6767
72,4,6764,6909
72,4,6767,6914
73,4,6909,7047
73,4,6914,7055
74,4,7047,7115
74,4,7055,7120
75,4,7115,7315
75,4,7120,7317
76,4,7315,7402
76,4,7317,7412
77,4,7402,7491
77,4,7412,7492
78,4,7491,7723
78,4,7492,7730
79,4,7723,7715
79,4,7730,7721
80,4,7715,7848
80,4,7721,7850
81,4,7848,7963
81,4,7850,7971
82,4,7963,8107
82,4,7971,8148
83,4,8107,8175
83,4,8148,8183
84,4,8175,8265
84,4,8183,8268
85,4,8265,8363
85,4,8268,8371
86,4,8363,8611
86,4,8371,8624
87,4,8611,8497
87,4,8624,8502
88,4,8497,8877
88,4,8502,8883
89,4,8877,8939
89,4,8883,8948
90,4,8939,9083
90,4,8948,9129
91,4,9083,8921
91,4,9129,8931
92,4,8921,9047
92,4,8931,9058
93,4,9047,9126
93,4,9058,9137
94,4,9126,9208
94,4,9137,9212
95,4,9208,9582
95,4,9212,9632
96,4,9582,9384
96,4,9632,9388
97,4,9384,9554
97,4,9388,9572
98,4,9572,9679
99,4,9679,10022
100,4,10022,9802
101,4,9802,9879
102,4,9879,10313
103,4,10313,10092
104,4,10092,10245
105,4,10245,10492
106,4,10492,10464
0,5,2230,2125
1,5,2125,2079
2,5,2079,2256
3,5,2256,2370
3,5,2256,2371
4,5,2370,2382
4,5,2371,2383
5,5,2382,2356
5,5,2383,2358
6,5,2358,2426
6,5,2356,2427
7,5,2426,2501
7,5,2427,2511
8,5,2501,2561
8,5,2511,2562
9,5,2561,2557
9,5,2562,2558
10,5,2557,2581
10,5,2558,2582
11,5,2582,12188
11,5,2581,12190
12,5,12190,2738
12,5,12188,2742
13,5,2738,2755
13,5,2742,2759
14,5,2755,2696
14,5,2759,2697
15,5,2696,2770
15,5,2697,2773
16,5,2770,2931
16,5,2773,2933
17,5,2931,2856
17,5,2933,2858
18,5,2856,2903
18,5,2858,2906
19,5,2903,2989
19,5,2906,2990
20,5,2989,3042
20,5,2990,3044
21,5,3042,3116
21,5,3044,3118
22,5,3116,3102
22,5,3118,3104
23,5,3102,3169
23,5,3104,3171
24,5,3169,3233
24,5,3171,3234
25,5,3233,3248
25,5,3234,3249
26,5,3248,3468
26,5,3249,3469
27,5,3468,3433
27,5,3469,3438
28,5,3433,3511
28,5,3438,13009
29,5,3511,3610
29,5,13009,13055
30,5,13055,3764
30,5,3610,13094
31,5,13094,3618
31,5,3764,3623
32,5,3618,3730
32,5,3623,3733
33,5,3730,3856
33,5,3733,3861
34,5,3856,3884
34,5,3861,13112
35,5,3884,4062
35,5,13112,4065
36,5,4062,4141
36,5,4065,13137
37,5,13137,4162
37,5,4141,4163
38,5,4163,4281
38,5,4162,13163
39,5,4281,4204
39,5,13163,13183
40,5,4204,4267
40,5,13183,13224
41,5,13224,4434
41,5,4267,4435
42,5,4435,4397
42,5,4434,4399
43,5,4397,4559
43,5,4399,4564
44,5,4559,4570
44,5,4564,13335
44,5,4564,13337
45,5,4570,4671
45,5,13337,13361
45,5,13335,13363
46,5,4671,4700
46,5,13361,13385
46,5,13363,13387
47,5,4700,4725
47,5,13385,13419
47,5,13387,13421
48,5,4725,4862
48,5,13419,13449
48,5,13421,13451
49,5,4862,4953
49,5,13449,13484
49,5,13451,13486
50,5,4953,4977
50,5,13484,13533
50,5,13486,13535
51,5,4977,5148
51,5,13533,13594
51,5,13535,13596
52,5,5148,5112
52,5,13594,13635
52,5,13596,13637
53,5,5112,5382
53,5,5112,5386
53,5,13635,13659
53,5,13637,13756
54,5,5382,5303
54,5,5386,5305
54,5,13659,13695
54,5,13756,13764
55,5,5303,5300
55,5,5305,5308
55,5,13695,13734
55,5,13764,13772
56,5,5300,5601
56,5,5308,5603
56,5,13734,13791
56,5,13772,13793
57,5,5601,5505
57,5,5603,5508
57,5,13791,13830
57,5,13793,13832
58,5,5505,5586
58,5,5508,5592
58,5,13830,13885
58,5,13832,13887
59,5,5586,5839
59,5,5592,5847
59,5,13885,13958
59,5,13887,13960
60,5,13960,5764
60,5,5839,5769
60,5,13958,5776
60,5,5847,5780
61,5,5764,6026
61,5,5769,6027
61,5,5776,6029
61,5,5780,6030
62,5,6026,6183
62,5,6027,6186
62,5,6029,6190
62,5,6030,6194
63,5,6183,5973
63,5,6186,5975
63,5,6194,5981
63,5,6190,14114
64,5,5973,6120
64,5,14114,6126
64,5,5975,6128
64,5,5981,6130
65,5,6120,6317
65,5,6128,6320
65,5,6126,6322
65,5,6130,6325
66,5,6317,6342
66,5,6320,6346
66,5,6322,14326
66,5,6325,14328
67,5,6342,6594
67,5,6346,6605
67,5,14328,6608
67,5,14326,6611
68,5,6594,6463
68,5,6608,6473
68,5,6605,6478
68,5,6611,6481
69,5,6463,6935
69,5,6473,6942
69,5,6481,6943
69,5,6478,6944
70,5,6935,6686
70,5,6942,6694
70,5,6943,6696
70,5,6944,6698
71,5,6686,6760
71,5,6694,6761
71,5,6696,6765
71,5,6698,6766
72,5,6760,6898
72,5,6765,6904
72,5,6761,6907
72,5,6766,6910
73,5,6898,7042
73,5,6907,7043
73,5,6904,7045
73,5,6910,7052
74,5,7042,7096
74,5,7045,7106
74,5,7043,7110
74,5,7052,7124
75,5,7096,7309
75,5,7106,7312
75,5,7110,7314
75,5,7124,7321
76,5,7309,7400
76,5,7312,7404
76,5,7314,7407
76,5,7321,7413
77,5,7400,7485
77,5,7407,7487
77,5,7404,7489
78,5,7485,7713
78,5,7487,7719
78,5,7489,7726
79,5,7713,7707
79,5,7719,7710
79,5,7726,7718
80,5,7707,7846
80,5,7710,7847
80,5,7718,7849
81,5,7846,7959
81,5,7847,7966
81,5,7849,7968
82,5,7959,8106
82,5,7966,8110
82,5,7968,8143
83,5,8106,8171
83,5,8110,8176
83,5,8143,8180
84,5,8171,8264
84,5,8176,8266
84,5,8180,8267
85,5,8264,8361
85,5,8266,8365
85,5,8267,8366
86,5,8361,8603
86,5,8365,8615
86,5,8366,8619
87,5,8615,8498
87,5,8619,8499
87,5,8603,16249
88,5,8499,8879
88,5,16249,16326
88,5,8498,16328
89,5,8879,8944
89,5,16328,16565
89,5,16326,16567
90,5,8944,9091
90,5,16565,16671
90,5,16567,16674
91,5,16671,8919
91,5,9091,8923
91,5,16674,8924
92,5,8919,9038
92,5,8923,9050
92,5,8924,9054
93,5,9038,9123
93,5,9050,9130
93,5,9054,9135
94,5,9123,9207
94,5,9130,9210
94,5,9135,17068
95,5,9207,9573
95,5,9210,9586
95,5,17068,9624
96,5,9573,9383
96,5,9586,9385
96,5,9624,9387
97,5,9383,9545
97,5,9385,9560
97,5,9387,17757
98,5,9545,9668
98,5,9560,9674
98,5,17757,9677
99,5,9668,10017
99,5,9674,10019
99,5,9677,10020
100,5,10017,9795
100,5,10019,9799
100,5,10020,9800
101,5,9795,9865
101,5,9799,9874
101,5,9800,19222
102,5,9865,10309
102,5,9874,10311
102,5,19222,10312
103,5,10309,10089
103,5,10312,10090
103,5,10311,10091
104,5,10089,10238
104,5,10090,10240
104,5,10091,10243
105,5,10238,10478
105,5,10240,10483
105,5,10243,10487
106,5,10478,10444
106,5,10483,10450
106,5,10487,10453
0,6,10585,2108
1,6,2108,2071
2,6,2071,2250
3,6,2250,2302
4,6,2302,2362
5,6,2362,2341
6,6,2341,2415
7,6,2415,2489
8,6,2489,11882
9,6,11882,11947
10,6,11947,12020
11,6,12020,12161
12,6,12161,2719
13,6,2719,2734
14,6,2734,2690
15,6,2690,2756
16,6,2756,2922
17,6,2922,2847
18,6,2847,2885
19,6,2885,2979
20,6,2979,3030
21,6,3030,3098
22,6,3098,3085
23,6,3085,3157
24,6,3157,3226
24,6,3157,3227
25,6,3226,3239
25,6,3227,3241
26,6,3239,3459
26,6,3241,3462
27,6,3459,3404
27,6,3462,3414
28,6,3404,3493
28,6,3414,3498
29,6,3493,3595
29,6,3498,3597
30,6,3595,3750
30,6,3597,3757
31,6,3750,3609
31,6,3757,3613
32,6,3609,3709
32,6,3613,3716
33,6,3709,3824
33,6,3716,3829
34,6,3824,3859
34,6,3829,3868
35,6,3859,4039
35,6,3868,4042
36,6,4039,4125
36,6,4042,4126
37,6,4125,4139
37,6,4126,4148
38,6,4139,4268
38,6,4148,4269
39,6,4268,4188
39,6,4269,4191
40,6,4188,4237
40,6,4191,13206
41,6,4237,4420
41,6,13206,4424
42,6,4420,4380
42,6,4424,4384
43,6,4380,4505
43,6,4384,4509
44,6,4505,4544
44,6,4509,4548
45,6,4544,4662
45,6,4548,4665
46,6,4662,4684
46,6,4665,4687
47,6,4684,4717
47,6,4687,4719
48,6,4717,4797
48,6,4719,4801
49,6,4797,4904
49,6,4801,4910
50,6,4904,4962
50,6,4910,4964
51,6,4962,5123
51,6,4964,5127
52,6,5123,5059
52,6,5127,5062
53,6,5059,5351
53,6,5062,5353
54,6,5351,5277
54,6,5353,5280
55,6,5277,5278
55,6,5280,5281
56,6,5278,5562
56,6,5281,5565
57,6,5565,5485
57,6,5562,5486
58,6,5485,5561
58,6,5486,5566
59,6,5561,5811
59,6,5566,5812
60,6,5811,5718
60,6,5812,5722
61,6,5718,5958
61,6,5722,5961
62,6,5958,6092
62,6,5961,6136
63,6,6092,5938
63,6,6136,5945
64,6,5938,6076
64,6,5945,6083
65,6,6076,6295
65,6,6083,6297
66,6,6295,6329
66,6,6297,6331
67,6,6329,6557
67,6,6331,6562
68,6,6557,6438
68,6,6562,6443
69,6,6438,6886
69,6,6443,6918
70,6,6886,6671
70,6,6918,6673
71,6,6671,6750
71,6,6673,6752
72,6,6752,6867
72,6,6750,14720
73,6,6867,7036
73,6,14720,14833
74,6,7036,7073
74,6,14833,14992
75,6,14992,7266
75,6,7073,7273
76,6,7266,7374
76,6,7273,7377
77,6,7374,7472
77,6,7377,7475
78,6,7472,7638
78,6,7475,7648
79,6,7638,7655
79,6,7648,7670
80,6,7655,7834
80,6,7670,7838
81,6,7834,7935
81,6,7838,7943
82,6,7935,8049
82,6,7943,8088
83,6,8049,8132
83,6,8088,8158
84,6,8132,8227
84,6,8158,8244
85,6,8227,8340
85,6,8244,8353
86,6,8340,8558
86,6,8353,8576
87,6,8558,8473
87,6,8576,8483
88,6,8473,8771
88,6,8483,8844
89,6,8771,8895
89,6,8844,8918
90,6,8895,8984
90,6,8918,9003
91,6,8984,8901
91,6,9003,8906
92,6,8901,8998
92,6,8906,9013
93,6,8998,9074
93,6,9013,9098
94,6,9074,9194
94,6,9098,9201
95,6,9201,9529
95,6,9194,17206
96,6,9529,9368
96,6,17206,17559
97,6,17559,9500
97,6,9368,9509
98,6,9500,9637
98,6,9509,9653
99,6,9637,10001
99,6,9653,10008
100,6,10001,9768
100,6,10008,9773
101,6,9768,9828
101,6,9773,9838
102,6,9828,10290
102,6,9838,10298
103,6,10290,10078
103,6,10298,10082
104,6,10078,10193
104,6,10082,10215
105,6,10193,10416
105,6,10215,10447
106,6,10416,10388
106,6,10447,10417
0,7,2203,2099
1,7,2099,2068
2,7,2068,2248
3,7,2248,2297
4,7,2297,2360
5,7,2360,2335
6,7,2335,2413
7,7,2413,2485
8,7,2485,2543
9,7,2543,2527
10,7,2527,2569
11,7,2569,2593
12,7,2593,2713
13,7,2713,2728
14,7,2728,2687
15,7,2687,2744
16,7,2744,2916
17,7,2916,2842
18,7,2842,2875
19,7,2875,2978
20,7,2978,3028
21,7,3028,3092
22,7,3092,3083
23,7,3083,3144
24,7,3144,3224
25,7,3224,3237
26,7,3237,3456
27,7,3456,3397
28,7,3397,3492
29,7,3492,3592
30,7,3592,3715
31,7,3715,3603
32,7,3603,3697
33,7,3697,3813
34,7,3813,3841
35,7,3841,4025
36,7,4025,4121
37,7,4121,4134
38,7,4134,4261
39,7,4261,4182
40,7,4182,4234
41,7,4234,4410
42,7,4410,4373
43,7,4373,4495
44,7,4495,4537
45,7,4537,4659
46,7,4659,4680
47,7,4680,4714
48,7,4714,4792
49,7,4792,4895
50,7,4895,4954
51,7,4954,5114
52,7,5114,5054
53,7,5054,5346
54,7,5346,5269
55,7,5269,5270
56,7,5270,5553
57,7,5553,5475
58,7,5475,5550
59,7,5550,5807
60,7,5807,5709
61,7,5709,5947
62,7,5947,6077
63,7,6077,5931
63,7,6077,5932
63,7,6077,14197
64,7,5931,6060
64,7,5932,6062
64,7,14197,6064
65,7,6062,14269
65,7,6060,14271
65,7,6064,14273
66,7,14273,6323
66,7,14269,14331
66,7,14271,14333
67,7,6323,6551
67,7,14331,14445
67,7,14333,14447
68,7,6551,6430
68,7,14445,14479
68,7,14447,14485
69,7,6430,6870
69,7,14479,14520
69,7,14485,14522
70,7,14522,14573
70,7,6870,14590
70,7,14520,14592
71,7,14590,6747
71,7,14592,14658
71,7,14573,14660
72,7,6747,6848
72,7,14658,14730
72,7,14660,14735
73,7,6848,7029
73,7,14730,14844
73,7,14735,14846
74,7,7029,7069
74,7,14844,15005
74,7,14846,15010
75,7,7069,7261
75,7,15005,15104
75,7,15010,15106
76,7,7261,7372
76,7,15104,15164
76,7,15106,15166
77,7,7372,7469
77,7,15164,15237
77,7,15166,15241
78,7,7469,15330
78,7,15237,15332
78,7,15241,15334
79,7,15330,7652
79,7,15332,15590
79,7,15334,15594
80,7,15590,15728
80,7,15594,15730
80,7,7652,15732
81,7,15732,7932
81,7,15728,15798
81,7,15730,15800
82,7,7932,8045
82,7,15798,15880
82,7,15800,15882
83,7,8045,8136
83,7,15880,15948
83,7,15882,15950
84,7,8136,8229
84,7,15948,16016
84,7,15950,16019
85,7,8229,8342
85,7,16016,16066
85,7,16019,16068
86,7,8342,8557
86,7,16066,16192
86,7,16068,16194
87,7,8557,8476
87,7,16192,16252
87,7,16194,16255
88,7,8476,8777
88,7,16255,16320
88,7,16252,16322
89,7,8777,8910
89,7,16322,19204
89,7,16320,19206
90,7,8910,8989
90,7,19206,16661
90,7,19204,16663
91,7,8989,8902
91,7,16661,16758
91,7,16663,16760
92,7,8902,9002
92,7,16758,16831
92,7,16760,16834
93,7,9002,9080
93,7,16834,16868
93,7,16831,16870
94,7,9080,9197
94,7,16868,17073
94,7,16870,17076
95,7,9197,9454
95,7,17073,17195
95,7,17076,17197
96,7,9454,9363
96,7,17195,17470
96,7,17197,17472
97,7,9363,9504
97,7,17470,17688
97,7,17472,17690
98,7,9504,9647
98,7,17688,17847
98,7,17690,17849
99,7,9647,10005
99,7,17847,17909
99,7,17849,17911
100,7,10005,17970
100,7,17909,17972
100,7,17911,138421
101,7,17970,9830
101,7,17972,19218
101,7,138421,19220
102,7,9830,10292
102,7,19218,18120
102,7,19220,18122
103,7,10292,10080
103,7,18120,18274
103,7,18122,18276
104,7,18274,138547
104,7,18276,138549
104,7,10080,138552
105,7,138552,10428
105,7,138547,18843
105,7,138549,18845
106,7,18843,18898
106,7,18845,18900
106,7,10428,18902
0,8,2219,2111
1,8,2111,2072
2,8,2072,2252
3,8,2252,2305
4,8,2305,2363
5,8,2363,2343
6,8,2343,2416
7,8,2416,2490
8,8,2490,2546
9,8,2546,2530
10,8,2530,2573
11,8,2573,2595
12,8,2595,2718
13,8,2718,2733
14,8,2733,2689
15,8,2689,2751
16,8,2751,2920
17,8,2920,2844
18,8,2844,2882
19,8,2882,2980
20,8,2980,3031
21,8,3031,3100
22,8,3100,3087
23,8,3087,3156
24,8,3156,12894
25,8,12894,3240
25,8,12894,3242
26,8,3242,3460
26,8,3240,3461
27,8,3460,3407
27,8,3461,3411
28,8,3407,3495
28,8,3411,3497
29,8,3495,3596
29,8,3497,13057
30,8,3596,3752
30,8,13057,3755
31,8,3752,3611
31,8,3755,3612
32,8,3611,3707
32,8,3612,3713
33,8,3707,3820
33,8,3713,3826
34,8,3820,3862
34,8,3826,3865
35,8,3862,4035
35,8,3865,4046
36,8,4035,4124
36,8,4046,4127
37,8,4124,4138
37,8,4127,4151
38,8,4138,4266
38,8,4151,4270
39,8,4266,4190
39,8,4270,4192
40,8,4190,4238
40,8,4192,4239
41,8,4238,4422
41,8,4239,4426
42,8,4422,4382
42,8,4426,4387
43,8,4382,4507
43,8,4387,4512
44,8,4507,4545
44,8,4512,4551
45,8,4545,4664
45,8,4551,4666
46,8,4664,4685
46,8,4666,4689
47,8,4685,4720
47,8,4689,4721
48,8,4720,4803
48,8,4721,4808
49,8,4803,4908
49,8,4808,4941
50,8,4908,4963
50,8,4941,4968
51,8,4963,5129
51,8,4968,5137
52,8,5129,5064
52,8,5137,5069
53,8,5064,5354
53,8,5069,5373
54,8,5354,5282
54,8,5373,5287
55,8,5282,5284
55,8,5287,5289
56,8,5284,5567
56,8,5289,5596
57,8,5596,13835
57,8,5567,13837
58,8,13835,13880
58,8,13837,13882
59,8,13882,5814
59,8,13880,5815
60,8,5814,5724
60,8,5815,5731
61,8,5724,5963
61,8,5731,6000
62,8,5963,6134
62,8,6000,6140
63,8,6134,5941
63,8,6140,5951
64,8,5941,6079
64,8,5951,6095
65,8,6079,6296
65,8,6095,6300
66,8,6296,6330
66,8,6300,6333
67,8,6330,6559
67,8,6333,6569
68,8,6559,6441
68,8,6569,6449
69,8,6441,6915
69,8,6449,6924
70,8,6915,6672
70,8,6924,6677
71,8,6672,6751
71,8,6677,6756
72,8,6756,6878
72,8,6751,14718
73,8,6878,7038
73,8,14718,14831
74,8,14831,7075
74,8,7038,7081
75,8,7075,7276
75,8,7081,7286
76,8,7276,7379
76,8,7286,7383
77,8,7379,7474
77,8,7383,7477
78,8,7474,7645
78,8,7477,7654
79,8,7645,7666
79,8,7654,7679
80,8,7666,7837
80,8,7679,7840
81,8,7837,7941
81,8,7840,7946
82,8,7941,8091
82,8,7946,8093
83,8,8091,8154
83,8,8093,8161
84,8,8154,8240
84,8,8161,8250
85,8,8240,8349
85,8,8250,8355
86,8,8349,8572
86,8,8355,8582
87,8,8572,8480
87,8,8582,8484
88,8,8480,8787
88,8,8484,8849
89,8,8787,8916
89,8,8849,8920
90,8,8916,8999
90,8,8920,9046
91,8,8999,8905
91,8,9046,8907
92,8,8905,9008
92,8,8907,9019
93,8,9008,9094
93,8,9019,9105
94,8,9094,9199
94,8,9105,9202
95,8,9199,9525
95,8,9202,9534
96,8,9525,9366
96,8,9534,9371
97,8,9366,9512
97,8,9371,138648
98,8,9512,9655
98,8,138648,9657
99,8,9655,10009
99,8,9657,10010
100,8,10009,9777
100,8,10010,9779
101,8,9777,9841
101,8,9779,9844
102,8,9841,10300
102,8,9844,10302
103,8,10300,10083
103,8,10302,10084
104,8,10083,10219
104,8,10084,10225
105,8,10219,10451
105,8,10225,10462
106,8,10451,10422
106,8,10462,10430
56,23,5299,5599
57,23,5599,5498
58,23,5498,5578
59,23,5578,5820
60,23,5820,5743
61,23,5743,6012
62,23,6012,6180
63,23,6180,14133
64,23,14133,6121
65,23,6121,6324
66,23,6324,6351
67,23,6351,6614
68,23,6614,6482
69,23,6482,6946
70,23,6946,14700
70,23,6946,14710
71,23,14710,139039
71,23,14700,139041
72,23,139041,14869
72,23,139039,14871
73,23,14871,7061
73,23,14869,14828
74,23,14828,7126
74,23,7061,7138
75,23,7126,7319
75,23,7138,7325
76,23,7319,7410
76,23,7325,7419
