FRAME,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID
42,0,15945,8333
42,0,8129,8339
42,0,8146,8347
43,0,8330,8461
43,0,8333,8464
43,0,8339,8472
43,0,8347,8479
44,0,8464,8890
44,0,8472,8911
44,0,8479,8913
44,0,8461,18975
45,0,8890,8896
45,0,18975,8898
45,0,8911,8900
45,0,8913,8904
46,0,8896,9055
46,0,8900,9066
46,0,8904,9088
46,0,8898,16879
47,0,9055,9447
47,0,16879,9448
47,0,9066,9449
47,0,9088,9455
48,0,9448,9480
48,0,9447,9485
48,0,9449,9493
48,0,9455,9507
49,0,9485,9985
49,0,9480,9988
49,0,9493,9989
49,0,9507,10006
50,0,9985,9812
50,0,9988,9815
50,0,9989,9823
50,0,10006,9834
51,0,9815,10074
51,0,9812,10075
51,0,9823,10076
51,0,9834,138857
52,0,10075,10407
52,0,10074,10409
52,0,10076,10412
52,0,138857,10435
0,4,2229,2077
1,4,2077,2368
2,4,2368,2353
3,4,2353,2499
4,4,2499,2556
5,4,2556,2603
6,4,2603,2753
7,4,2753,2769
8,4,2769,2853
8,4,2769,2855
9,4,2853,2986
9,4,2855,2987
10,4,2986,3112
10,4,2987,3114
11,4,3112,3165
11,4,3114,3167
12,4,3165,3246
12,4,3167,3247
13,4,3246,3426
13,4,3247,3429
14,4,3426,3606
14,4,3429,13053
15,4,3606,3617
15,4,13053,3620
16,4,3617,3850
16,4,3620,3864
17,4,3850,4059
17,4,3864,4066
18,4,4059,4159
18,4,4066,4179
19,4,4159,4199
19,4,4179,13181
20,4,4199,4433
20,4,13181,4436
21,4,4433,4562
21,4,4436,4568
22,4,4562,4676
22,4,4568,4678
23,4,4676,4726
23,4,4678,4728
24,4,4726,4959
24,4,4728,4960
25,4,4959,5146
25,4,4960,5150
26,4,5146,5384
26,4,5150,5387
27,4,5384,5302
27,4,5387,5309
28,4,5302,5507
28,4,5309,5509
29,4,5507,5845
29,4,5509,5851
30,4,5845,6028
30,4,5851,6031
31,4,6031,5983
31,4,6028,14112
32,4,14112,6318
32,4,5983,6327
33,4,6318,6602
33,4,6327,6629
34,4,6602,6941
34,4,6629,6947
35,4,6941,6764
35,4,6947,6767
36,4,6764,7047
36,4,6767,7055
37,4,7047,7315
37,4,7055,7317
38,4,7315,7491
38,4,7317,7492
39,4,7491,7715
39,4,7492,7721
40,4,7715,7963
40,4,7721,7971
41,4,7963,8175
41,4,7971,8183
42,4,8175,8363
42,4,8183,8371
43,4,8363,8497
43,4,8371,8502
44,4,8497,8939
44,4,8502,8948
45,4,8939,8921
45,4,8948,8931
46,4,8921,9126
46,4,8931,9137
47,4,9126,9582
47,4,9137,9632
48,4,9582,9554
48,4,9632,9572
49,4,9572,10022
50,4,10022,9879
51,4,9879,10092
52,4,10092,10492
0,5,2230,2079
1,5,2079,2370
1,5,2079,2371
2,5,2370,2356
2,5,2371,2358
3,5,2358,2501
3,5,2356,2511
4,5,2501,2557
4,5,2511,2558
5,5,2558,12188
5,5,2557,12190
6,5,12190,2755
6,5,12188,2759
7,5,2755,2770
7,5,2759,2773
8,5,2770,2856
8,5,2773,2858
9,5,2856,2989
9,5,2858,2990
10,5,2989,3116
10,5,2990,3118
11,5,3116,3169
11,5,3118,3171
12,5,3169,3248
12,5,3171,3249
13,5,3248,3433
13,5,3249,3438
14,5,3433,3610
14,5,3438,13055
15,5,3610,3618
15,5,13055,3623
16,5,3618,3856
16,5,3623,3861
17,5,3856,4062
17,5,3861,4065
18,5,4065,4162
18,5,4062,4163
19,5,4163,4204
19,5,4162,13183
20,5,13183,4434
20,5,4204,4435
21,5,4435,4559
21,5,4434,4564
22,5,4559,4671
22,5,4564,13361
22,5,4564,13363
23,5,4671,4725
23,5,13361,13419
23,5,13363,13421
24,5,4725,4953
24,5,13419,13484
24,5,13421,13486
25,5,4953,5148
25,5,13484,13594
25,5,13486,13596
26,5,5148,5382
26,5,5148,5386
26,5,13594,13659
26,5,13596,13756
27,5,5382,5300
27,5,5386,5308
27,5,13659,13734
27,5,13756,13772
28,5,5300,5505
28,5,5308,5508
28,5,13734,13830
28,5,13772,13832
29,5,5505,5839
29,5,5508,5847
29,5,13830,13958
29,5,13832,13960
30,5,13960,6026
30,5,5839,6027
30,5,13958,6029
30,5,5847,6030
31,5,6026,5973
31,5,6027,5975
31,5,6030,5981
31,5,6029,14114
32,5,5973,6317
32,5,5975,6320
32,5,14114,6322
32,5,5981,6325
33,5,6317,6594
33,5,6320,6605
33,5,6325,6608
33,5,6322,6611
34,5,6594,6935
34,5,6608,6942
34,5,6611,6943
34,5,6605,6944
35,5,6935,6760
35,5,6942,6761
35,5,6943,6765
35,5,6944,6766
36,5,6760,7042
36,5,6761,7043
36,5,6765,7045
36,5,6766,7052
37,5,7042,7309
37,5,7045,7312
37,5,7043,7314
37,5,7052,7321
38,5,7309,7485
38,5,7314,7487
38,5,7312,7489
39,5,7485,7707
39,5,7487,7710
39,5,7489,7718
40,5,7707,7959
40,5,7710,7966
40,5,7718,7968
41,5,7959,8171
41,5,7966,8176
41,5,7968,8180
42,5,8171,8361
42,5,8176,8365
42,5,8180,8366
43,5,8365,8498
43,5,8366,8499
43,5,8361,16249
44,5,8499,8944
44,5,8498,16565
44,5,16249,16567
45,5,16565,8919
45,5,8944,8923
45,5,16567,8924
46,5,8919,9123
46,5,8923,9130
46,5,8924,9135
47,5,9123,9573
47,5,9130,9586
47,5,9135,9624
48,5,9573,9545
48,5,9586,9560
48,5,9624,17757
49,5,9545,10017
49,5,9560,10019
49,5,17757,10020
50,5,10017,9865
50,5,10019,9874
50,5,10020,19222
51,5,9865,10089
51,5,19222,10090
51,5,9874,10091
52,5,10089,10478
52,5,10090,10483
52,5,10091,10487
0,6,10585,2071
1,6,2071,2302
2,6,2302,2341
3,6,2341,2489
4,6,2489,11947
5,6,11947,12161
6,6,12161,2734
7,6,2734,2756
8,6,2756,2847
9,6,2847,2979
10,6,2979,3098
11,6,3098,3157
12,6,3157,3239
12,6,3157,3241
13,6,3239,3404
13,6,3241,3414
14,6,3404,3595
14,6,3414,3597
15,6,3595,3609
15,6,3597,3613
16,6,3609,3824
16,6,3613,3829
17,6,3824,4039
17,6,3829,4042
18,6,4039,4139
18,6,4042,4148
19,6,4139,4188
19,6,4148,4191
20,6,4188,4420
20,6,4191,4424
21,6,4420,4505
21,6,4424,4509
22,6,4505,4662
22,6,4509,4665
23,6,4662,4717
23,6,4665,4719
24,6,4717,4904
24,6,4719,4910
25,6,4904,5123
25,6,4910,5127
26,6,5123,5351
26,6,5127,5353
27,6,5351,5278
27,6,5353,5281
28,6,5281,5485
28,6,5278,5486
29,6,5485,5811
29,6,5486,5812
30,6,5811,5958
30,6,5812,5961
31,6,5958,5938
31,6,5961,5945
32,6,5938,6295
32,6,5945,6297
33,6,6295,6557
33,6,6297,6562
34,6,6557,6886
34,6,6562,6918
35,6,6886,6750
35,6,6918,6752
36,6,6752,7036
36,6,6750,14833
37,6,14833,7266
37,6,7036,7273
38,6,7266,7472
38,6,7273,7475
39,6,7472,7655
39,6,7475,7670
40,6,7655,7935
40,6,7670,7943
41,6,7935,8132
41,6,7943,8158
42,6,8132,8340
42,6,8158,8353
43,6,8340,8473
43,6,8353,8483
44,6,8473,8895
44,6,8483,8918
45,6,8895,8901
45,6,8918,8906
46,6,8901,9074
46,6,8906,9098
47,6,9098,9529
47,6,9074,17206
48,6,17206,9500
48,6,9529,9509
49,6,9500,10001
49,6,9509,10008
50,6,10001,9828
50,6,10008,9838
51,6,9828,10078
51,6,9838,10082
52,6,10078,10416
52,6,10082,10447
0,7,2203,2068
1,7,2068,2297
2,7,2297,2335
3,7,2335,2485
4,7,2485,2527
5,7,2527,2593
6,7,2593,2728
7,7,2728,2744
8,7,2744,2842
9,7,2842,2978
10,7,2978,3092
11,7,3092,3144
12,7,3144,3237
13,7,3237,3397
14,7,3397,3592
15,7,3592,3603
16,7,3603,3813
17,7,3813,4025
18,7,4025,4134
19,7,4134,4182
20,7,4182,4410
21,7,4410,4495
22,7,4495,4659
23,7,4659,4714
24,7,4714,4895
25,7,4895,5114
26,7,5114,5346
27,7,5346,5270
28,7,5270,5475
29,7,5475,5807
30,7,5807,5947
31,7,5947,5931
31,7,5947,5932
31,7,5947,14197
32,7,5932,14269
32,7,5931,14271
32,7,14197,14273
33,7,14273,6551
33,7,14269,14445
33,7,14271,14447
34,7,6551,6870
34,7,14445,14520
34,7,14447,14522
35,7,6870,6747
35,7,14520,14658
35,7,14522,14660
36,7,6747,7029
36,7,14658,14844
36,7,14660,14846
37,7,7029,7261
37,7,14844,15104
37,7,14846,15106
38,7,7261,7469
38,7,15104,15237
38,7,15106,15241
39,7,7469,7652
39,7,15237,15590
39,7,15241,15594
40,7,7652,7932
40,7,15590,15798
40,7,15594,15800
41,7,7932,8136
41,7,15798,15948
41,7,15800,15950
42,7,8136,8342
42,7,15948,16066
42,7,15950,16068
43,7,8342,8476
43,7,16066,16252
43,7,16068,16255
44,7,8476,8910
44,7,16252,19204
44,7,16255,19206
45,7,8910,8902
45,7,19206,16758
45,7,19204,16760
46,7,8902,9080
46,7,16760,16868
46,7,16758,16870
47,7,9080,9454
47,7,16868,17195
47,7,16870,17197
48,7,9454,9504
48,7,17195,17688
48,7,17197,17690
49,7,9504,10005
49,7,17688,17909
49,7,17690,17911
50,7,10005,9830
50,7,17909,19218
50,7,17911,19220
51,7,9830,10080
51,7,19218,18274
51,7,19220,18276
52,7,10080,10428
52,7,18274,18843
52,7,18276,18845
0,8,2219,2072
1,8,2072,2305
2,8,2305,2343
3,8,2343,2490
4,8,2490,2530
5,8,2530,2595
6,8,2595,2733
7,8,2733,2751
8,8,2751,2844
9,8,2844,2980
10,8,2980,3100
11,8,3100,3156
12,8,3156,3240
12,8,3156,3242
13,8,3242,3407
13,8,3240,3411
14,8,3407,3596
14,8,3411,13057
15,8,3596,3611
15,8,13057,3612
16,8,3611,3820
16,8,3612,3826
17,8,3820,4035
17,8,3826,4046
18,8,4035,4138
18,8,4046,4151
19,8,4138,4190
19,8,4151,4192
20,8,4190,4422
20,8,4192,4426
21,8,4422,4507
21,8,4426,4512
22,8,4507,4664
22,8,4512,4666
23,8,4664,4720
23,8,4666,4721
24,8,4720,4908
24,8,4721,4941
25,8,4908,5129
25,8,4941,5137
26,8,5129,5354
26,8,5137,5373
27,8,5354,5284
27,8,5373,5289
28,8,5289,13835
28,8,5284,13837
29,8,13837,5814
29,8,13835,5815
30,8,5814,5963
30,8,5815,6000
31,8,5963,5941
31,8,6000,5951
32,8,5941,6296
32,8,5951,6300
33,8,6296,6559
33,8,6300,6569
34,8,6559,6915
34,8,6569,6924
35,8,6915,6751
35,8,6924,6756
36,8,6756,7038
36,8,6751,14831
37,8,14831,7276
37,8,7038,7286
38,8,7276,7474
38,8,7286,7477
39,8,7474,7666
39,8,7477,7679
40,8,7666,7941
40,8,7679,7946
41,8,7941,8154
41,8,7946,8161
42,8,8154,8349
42,8,8161,8355
43,8,8349,8480
43,8,8355,8484
44,8,8480,8916
44,8,8484,8920
45,8,8916,8905
45,8,8920,8907
46,8,8905,9094
46,8,8907,9105
47,8,9094,9525
47,8,9105,9534
48,8,9525,9512
48,8,9534,138648
49,8,9512,10009
49,8,138648,10010
50,8,10009,9841
50,8,10010,9844
51,8,9841,10083
51,8,9844,10084
52,8,10083,10451
52,8,10084,10462
28,23,5299,5498
29,23,5498,5820
30,23,5820,6012
31,23,6012,14133
32,23,14133,6324
33,23,6324,6614
34,23,6614,6946
35,23,6946,139039
35,23,6946,139041
36,23,139039,7061
36,23,139041,14828
37,23,14828,7319
37,23,7061,7325
38,23,7319,7494
38,23,7325,7499
39,23,7494,7729
39,23,7499,7733
29,24,5503,5819
30,24,5819,6003
31,24,6003,5966
32,24,5966,6315
33,24,6315,6599
34,24,6599,6945
35,24,6945,6769
36,24,6769,7059
37,24,7059,7324
38,24,7324,7501
31,25,14060,5967
32,25,5967,6312
33,25,6312,6597
34,25,6597,6939
35,25,6939,6763
36,25,6763,7044
37,25,7044,7306
38,25,7306,15225
39,25,15225,7689
32,26,5960,6308
33,26,6308,6590
33,26,6308,6591
34,26,6590,6928
34,26,6591,6937
35,26,6928,6758
35,26,6937,6762
36,26,6758,7040
36,26,6762,7049
37,26,7049,7304
38,26,7304,15223
39,26,15223,7685
40,26,7685,7952
41,26,7952,8170
42,26,8170,8357
43,26,8357,8495
44,26,8495,8932
45,26,8932,8915
46,26,8915,9116
47,26,9116,9557
48,26,9557,9523
49,26,9523,10012
50,26,10012,9851
51,26,9851,10086
52,26,10086,10468
38,35,7323,7497
39,35,7497,7725
44,39,8503,8946
45,39,8946,8933
46,39,8933,9141
47,39,9141,17191
48,39,17191,9564
49,39,9564,10016
50,39,10016,9858
49,44,17679,9970
50,44,9970,9805
51,44,9805,18193
52,44,18193,10399
51,46,9882,10093
52,46,10093,10490
0,51,2225,2075
1,51,2075,11327
2,51,11327,2347
3,51,2347,2494
4,51,2494,2554
5,51,2554,2599
6,51,2599,2743
7,51,2743,2763
8,51,2763,2850
9,51,2850,2982
10,51,2982,3107
11,51,3107,3161
12,51,3161,3244
13,51,3244,3419
14,51,3419,3602
15,51,3602,3615
16,51,3615,3839
17,51,3839,4054
18,51,4054,4156
19,51,4156,4195
20,51,4195,4430
21,51,4430,4549
22,51,4549,4668
23,51,4668,4723
24,51,4723,4945
25,51,4945,5141
26,51,5141,5376
27,51,5376,5293
28,51,5293,5496
29,51,5496,5817
30,51,5817,5996
31,51,5996,5956
32,51,5956,6303
33,51,6303,6585
34,51,6585,6926
35,51,6926,6753
36,51,6753,7037
37,51,7037,7283
38,51,7283,7476
39,51,7476,7673
40,51,7673,7945
41,51,7945,8150
42,51,8150,8344
43,51,8344,8471
44,51,8471,8891
45,51,8891,8897
46,51,8897,9062
47,51,9062,9450
48,51,9450,17684
49,51,17684,9992
50,51,9992,9826
51,51,9826,10081
52,51,10081,10440
0,52,10529,10998
1,52,10998,2317
2,52,2317,2344
3,52,2344,2492
4,52,2492,11945
5,52,11945,12156
6,52,12156,2739
7,52,2739,2760
8,52,2760,2848
9,52,2848,2981
10,52,2981,3103
11,52,3103,3159
12,52,3159,3243
13,52,3243,3416
14,52,3416,3600
15,52,3600,3614
16,52,3614,3832
17,52,3832,4049
18,52,4049,4152
19,52,4152,4193
20,52,4193,4428
21,52,4428,4514
22,52,4514,4667
23,52,4667,4722
24,52,4722,4911
25,52,4911,5133
26,52,5133,5372
27,52,5372,5286
28,52,5286,5488
29,52,5488,5813
30,52,5813,5993
31,52,5993,5948
32,52,5948,6298
33,52,6298,6567
34,52,6567,6922
35,52,6922,6755
36,52,6755,7039
37,52,7039,7289
38,52,7289,7478
39,52,7478,7683
40,52,7683,7949
41,52,7949,8163
42,52,8163,8354
43,52,8354,8488
44,52,8488,8922
45,52,8922,8908
46,52,8908,9108
47,52,9108,9540
48,52,9540,9518
49,52,9518,10011
50,52,10011,9848
51,52,9848,10085
52,52,10085,10456
0,63,2194,2066
1,63,2066,11370
2,63,11370,11568
3,63,11568,11641
4,63,11641,11957
5,63,11957,12175
6,63,12175,12285
7,63,12285,12486
8,63,12486,2841
9,63,2841,12624
10,63,12624,3082
11,63,3082,3138
12,63,3138,12951
13,63,12951,3392
14,63,3392,3591
15,63,3591,3601
16,63,3601,3810
17,63,3810,4019
18,63,4019,4133
19,63,4133,4178
20,63,4178,4408
21,63,4408,4487
22,63,4487,4657
23,63,4657,4713
24,63,4713,4889
25,63,4889,5105
26,63,5105,5342
27,63,5342,5263
28,63,5263,5468
29,63,5468,5806
30,63,5806,5940
31,63,5940,5927
32,63,5927,6288
33,63,6288,6528
34,63,6528,14512
34,63,6528,14514
35,63,14512,14653
35,63,14514,14655
36,63,14655,14838
36,63,14653,14841
37,63,14841,15099
37,63,14838,15101
38,63,15099,15231
38,63,15101,15233
39,63,15231,15688
39,63,15233,15690
40,63,15688,15808
40,63,15690,15810
41,63,15808,15957
41,63,15810,15959
42,63,15957,16060
42,63,15959,16062
43,63,16060,16258
43,63,16062,16261
44,63,16258,19210
44,63,16261,19212
45,63,19210,16755
45,63,19212,16763
46,63,16755,16882
46,63,16763,16885
47,63,16882,17200
47,63,16885,17202
48,63,17200,17670
48,63,17202,17674
49,63,17670,17901
49,63,17674,17903
50,63,17901,18066
50,63,17903,18068
51,63,18066,18189
51,63,18068,18191
52,63,18189,18838
52,63,18191,18840
0,65,2191,2065
1,65,2065,11372
2,65,11372,11570
3,65,11570,11643
4,65,11643,11959
5,65,11959,12177
6,65,12177,12287
7,65,12287,12488
8,65,12488,12557
9,65,12557,12627
9,65,12557,12629
10,65,12629,3078
10,65,12627,3080
11,65,3080,12828
11,65,3078,12830
12,65,12830,3235
12,65,12828,12942
13,65,3235,3387
13,65,12942,3390
14,65,3387,3589
14,65,3390,3590
15,65,3589,3598
15,65,3590,3599
16,65,3598,3808
16,65,3599,3809
17,65,3808,4013
17,65,3809,4016
18,65,4013,4131
18,65,4016,4132
19,65,4131,4175
19,65,4132,4180
20,65,4175,4407
20,65,4180,4409
21,65,4407,4486
21,65,4409,4489
22,65,4486,4656
22,65,4489,13358
23,65,4656,4710
23,65,13358,4711
24,65,4711,13489
24,65,4710,13491
25,65,13491,5098
25,65,13489,5099
26,65,5098,5330
26,65,5099,5343
27,65,5330,5257
27,65,5343,5260
28,65,5257,5467
28,65,5260,5470
29,65,5467,5803
29,65,5470,13949
30,65,5803,5937
30,65,13949,14036
31,65,5937,5924
31,65,14036,5926
32,65,5924,6287
32,65,5926,6289
33,65,6287,6524
33,65,6289,6526
34,65,6524,6804
34,65,6526,6850
35,65,6804,6742
35,65,6850,6744
36,65,6742,7018
36,65,6744,7022
37,65,7022,7251
37,65,7018,7253
38,65,7251,7457
38,65,7253,7462
39,65,7457,7634
39,65,7462,7640
40,65,7634,7921
40,65,7640,7930
41,65,7921,8119
41,65,7930,8141
42,65,8119,8328
42,65,8141,8351
43,65,8328,8457
43,65,8351,8486
44,65,8457,8889
44,65,8486,8926
45,65,8889,8894
45,65,8926,8909
46,65,8894,9049
46,65,8909,9101
47,65,9049,9445
47,65,9101,9517
48,65,9445,9474
48,65,9517,9489
49,65,9489,9982
49,65,9474,17899
50,65,17899,9809
50,65,9982,9821
51,65,9809,10073
51,65,9821,10077
52,65,10073,10394
52,65,10077,10432
38,70,7300,7483
39,70,7483,7699
40,70,7699,7961
0,77,10589,11119
1,77,11119,11377
2,77,11377,2350
3,77,2350,11638
4,77,11638,11950
5,77,11950,12185
0,78,10587,11023
1,78,11023,11375
2,78,11375,11572
3,78,11572,11636
4,78,11636,11952
5,78,11952,12180
6,78,12180,2746
7,78,2746,2766
8,78,2766,2851
9,78,2851,2985
10,78,2985,3110
11,78,3110,3164
12,78,3164,3245
13,78,3245,3422
14,78,3422,3604
15,78,3604,3616
16,78,3616,3844
17,78,3844,4056
18,78,4056,4158
19,78,4158,4198
20,78,4198,4432
21,78,4432,4555
22,78,4555,4669
23,78,4669,4724
24,78,4724,4950
25,78,4950,5143
26,78,5143,5379
27,78,5379,5297
28,78,5297,5501
29,78,5501,5833
30,78,5833,6009
31,78,6009,5964
32,78,5964,6306
33,78,6306,6588
34,78,6588,6932
35,78,6932,6759
36,78,6759,7041
37,78,7041,7293
38,78,7293,7482
39,78,7482,7697
40,78,7697,7956
41,78,7956,8168
42,78,8168,8356
43,78,8356,8493
44,78,8493,8930
45,78,8930,8914
46,78,8914,9114
47,78,9114,9552
48,78,9552,9538
49,78,9538,10013
50,78,10013,9856
51,78,9856,10087
52,78,10087,10474
46,85,8928,9121
47,85,9121,9565
48,85,9565,9528
49,85,9528,10015
