FRAME,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt8_n0_dx,dt8_n0_dy,tid_lap_pred,ID_next,dist_link
0,2209,18,0,819.3107398568019,286.0653937947494,2.072052065937328,-5.640459641983796,1.0,2070,6.0090086317797144
0,10529,17,0,584.8333333333334,407.5,4.0,22.66666666666669,2.0,10998,23.016902002176113
0,2225,38,0,801.057188884414,521.6250503423279,7.790811115585939,9.716949657672105,3.0,2075,12.454551316224581
0,2194,1,0,884.6592252133946,246.66907419566644,0.4302827889764558,-4.209086051030994,4.0,2066,4.231022177142663
0,2229,25,0,118.45543175487464,751.2757660167131,11.941651812147228,-2.287543919124687,5.0,2077,12.158778934764936
0,2230,28,0,215.3068181818182,762.9746503496503,-9.84165810648858,5.74192215505775,6.0,2079,11.39420485684523
0,10585,11,0,600.8333333333334,395.5,1.8781878187818395,2.9000900090009054,7.0,2071,3.4551572385243707
0,2219,14,0,565.4877734877734,398.0900900900901,-12.599205358443214,44.18415933254272,8.0,2072,45.94540141937761
0,2203,5,0,94.81305044035228,267.6413130504404,4.528304283355396,-9.777379598271636,9.0,2068,10.775095892443522
0,10587,4,0,210.16666666666663,644.8333333333334,0.0,-4.0,10.0,11023,4.0
0,10589,10,0,230.16666666666663,652.8333333333334,4.0,-8.0,11.0,11119,8.94427190999916
0,2191,35,0,922.7784275503574,209.84925276153345,-0.2206717747798166,-4.055853421599437,12.0,2065,4.061852164922344
1,2065,35,0,922.5577557755776,205.793399339934,-1.7244224422441905,-0.9600660066007264,12.0,11372,1.9736665109247014
1,2066,1,0,885.0895080023711,242.45998814463545,2.410491997628924,-8.293321477968817,4.0,11370,8.63653013701521
1,2068,5,0,99.34135472370768,257.86393345216874,-3.176363098917065,-5.098997662107308,9.0,2297,6.00741705680052
1,2070,18,0,821.3827919227392,280.4249341527656,-3.122752161307858,-1.4786120851711644,1.0,2299,3.4551229731179056
1,10998,17,0,588.8333333333334,430.1666666666667,-5.994059627886145,25.719681685720676,2.0,2317,26.408914722825134
1,2071,11,0,602.7115211521152,398.4000900090009,-6.074667219530966,3.3104717887518973,7.0,2302,6.918150424222233
1,2072,14,0,552.8885681293302,442.2742494226328,-3.827869171635598,5.390373508084565,8.0,2305,6.611256230991058
1,2075,38,0,808.848,531.342,-1.3479999999999563,-11.841999999999985,3.0,11327,11.9184759092763
1,2077,25,0,130.39708356702187,748.9882220975884,12.1940191305645,8.842350547939304,5.0,2368,15.062578324085672
1,2079,28,0,205.4651600753296,768.7165725047081,0.0,0.0,6.0,0,inf
1,11023,4,0,210.16666666666663,640.8333333333334,-6.666666666666629,-1.3333333333333712,10.0,11375,6.79869268479035
1,11119,10,0,234.16666666666663,644.8333333333334,0.0,0.0,11.0,11377,0.0
2,2368,25,0,142.59110269758636,757.8305726455277,7.687492998902883,-5.981761773500466,5.0,2353,9.740586354172539
2,2305,14,0,549.0606989576946,447.66462293071737,-6.32593783743107,-19.317011728081468,8.0,2343,20.32644660598303
2,2370,29,28,192.6494992846924,757.9628040057224,-3.861928663223523,10.578438932130666,13.0,2356,11.261343758213103
2,2371,32,28,226.315296566077,763.9656607700313,1.1398166267410943,6.780631189375413,14.0,2358,6.875764777021249
2,11370,1,0,887.5,234.16666666666663,-5.333333333333371,-1.3333333333333428,4.0,11568,5.497474167490253
2,11372,35,0,920.8333333333334,204.8333333333333,-5.333333333333371,-12.0,12.0,11570,13.131810402394821
2,2317,17,0,582.8392737054472,455.88634835238736,-6.041017891493766,-3.5101855616896955,2.0,2344,6.986794675875526
2,11375,4,0,203.5,639.5,-1.3333333333333712,-4.0,10.0,11572,4.216370213557851
2,11377,10,0,234.16666666666663,644.8333333333334,-1.6339563862927946,-0.9878983944404354,11.0,2350,1.909386474772721
2,2297,5,0,96.16499162479062,252.76493579006143,-1.730312999977457,-6.428313966444136,9.0,2335,6.657116757956986
2,2299,18,0,818.2600397614314,278.94632206759445,-3.4325522882745645,-1.8321488392480203,1.0,2339,3.89091050795271
2,2302,11,0,596.6368539325842,401.7105617977528,-4.518602004563718,1.6909806186996548,7.0,2341,4.8246429431062685
2,11327,38,0,807.5,519.5,10.767548321464917,21.87978975924045,3.0,2347,24.38576012273649
3,2339,18,0,814.8274874731568,277.11417322834643,-7.735879529530962,-3.336466630012012,1.0,2487,8.424716117982841
3,2341,11,0,592.1182519280205,403.40154241645246,-7.470239375719302,3.1983529810371465,7.0,2489,8.126126883199419
3,2343,14,0,542.7347611202636,428.3476112026359,-6.768527354029743,-16.172026787051493,8.0,2490,17.531326616755504
3,2344,17,0,576.7982558139535,452.37616279069766,-6.587179533911694,-7.148890063424858,2.0,2492,9.720985719098643
3,2347,38,0,818.2675483214649,541.3797897592405,-1.4941035675187777,5.5194674366741765,3.0,2494,5.718117369814906
3,2350,10,0,232.53271028037383,643.8454349388929,-3.699376947040548,-3.0121016055595646,11.0,11638,4.77054985075196
3,11568,1,0,882.1666666666666,232.8333333333333,-5.3333333333332575,-5.333333333333286,4.0,11641,7.54247233265642
3,2353,25,0,150.27859569648925,751.8488108720272,14.234372603222567,-4.09146216885722,5.0,2499,14.81071997191774
3,11570,35,0,915.5,192.8333333333333,-4.0,-2.666666666666657,12.0,11643,4.807401700618647
3,2356,29,28,188.7875706214689,768.5412429378531,5.491133082234825,17.73005335844323,13.0,2511,18.56090877678293
3,11572,4,0,202.16666666666663,635.5,-5.333333333333343,-1.3333333333333712,10.0,11636,5.497474167490233
3,2358,32,28,227.4551131928181,770.7462919594067,-2.843830348923177,-0.5523197801176138,14.0,2501,2.8969687939233464
3,2335,5,0,94.43467862481316,246.3366218236173,-1.4145125512662986,-1.0181164855389966,9.0,2485,1.7428158066233423
