FRAME,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt16_n0_dx,dt16_n0_dy,tid_lap_pred,ID_next,dist_link
0,2209,18,0,819.3107398568019,286.0653937947494,-1.05070009537053,-7.11907172715496,1.0,2299,7.196190168887197
0,10529,17,0,584.8333333333334,407.5,-1.9940596278861449,48.38634835238736,2.0,2317,48.427419719391864
0,2225,38,0,801.057188884414,521.6250503423279,6.442811115585982,-2.125050342327881,3.0,11327,6.784220959590433
0,2194,1,0,884.6592252133946,246.66907419566644,2.84077478660538,-12.502407528999813,4.0,11370,12.821084018498748
0,2229,25,0,118.45543175487464,751.2757660167131,24.135670942711727,6.554806628814617,5.0,2368,25.009920067765336
0,2230,28,0,215.3068181818182,762.9746503496503,0.0,0.0,6.0,0,inf
0,10585,11,0,600.8333333333334,395.5,-4.196479400749126,6.210561797752803,7.0,2302,7.495433089863338
0,2219,14,0,565.4877734877734,398.0900900900901,-16.427074530078812,49.574532840627285,8.0,2305,52.22531076004428
0,2203,5,0,94.81305044035228,267.6413130504404,1.3519411844383311,-14.876377260378945,9.0,2297,14.937682061126495
0,10587,4,0,210.16666666666663,644.8333333333334,-6.666666666666629,-5.333333333333371,10.0,11375,8.537498983243792
0,10589,10,0,230.16666666666663,652.8333333333334,4.0,-8.0,11.0,11377,8.94427190999916
0,2191,35,0,922.7784275503574,209.84925276153345,-1.9450942170240069,-5.015919428200164,12.0,11372,5.379854944447488
1,2368,25,0,142.59110269758636,757.8305726455277,21.92186560212545,-10.073223942357686,5.0,2499,24.125464390774724
1,2305,14,0,549.0606989576946,447.66462293071737,-13.094465191460811,-35.48903851513296,8.0,2490,37.82772625177159
1,2370,29,28,192.6494992846924,757.9628040057224,1.6292044190113018,28.30849229057389,13.0,2511,28.355335349884463
1,2371,32,28,226.315296566077,763.9656607700313,-1.7040137221820828,6.228311409257799,14.0,2501,6.457207273742705
1,11370,1,0,887.5,234.16666666666663,-10.666666666666629,-6.666666666666629,4.0,11641,12.578641509408753
1,11372,35,0,920.8333333333334,204.8333333333333,-9.333333333333371,-14.666666666666655,12.0,11643,17.384539747207075
1,2317,17,0,582.8392737054472,455.88634835238736,-12.62819742540546,-10.659075625114554,2.0,2492,16.525352141389554
1,11375,4,0,203.5,639.5,-6.666666666666714,-5.333333333333371,10.0,11636,8.537498983243859
1,11377,10,0,234.16666666666663,644.8333333333334,-5.333333333333343,-4.0,11.0,11638,6.666666666666674
1,2297,5,0,96.16499162479062,252.76493579006143,-3.1448255512437555,-7.446430451983133,9.0,2485,8.08327002047917
1,2299,18,0,818.2600397614314,278.94632206759445,-11.168431817805526,-5.168615469260033,1.0,2487,12.306439580075342
1,2302,11,0,596.6368539325842,401.7105617977528,-11.98884138028302,4.889333599736801,7.0,2489,12.947505577952137
1,11327,38,0,807.5,519.5,9.273444753946135,27.39925719591463,3.0,2494,28.92604488160057
2,2499,25,0,164.51296829971182,747.75734870317,29.010079677710596,-3.7902743852019967,5.0,2603,29.25663861112954
2,2501,32,28,224.6112828438949,770.1939721792891,-7.777949510561626,13.306027820710938,14.0,12190,15.412555756732214
2,2511,29,28,194.2787037037037,786.2712962962963,1.2212962962962877,21.228703703703676,13.0,12188,21.26380552918478
2,11636,4,0,196.8333333333333,634.1666666666666,-6.666666666666657,-4.0,10.0,12180,7.774602526460392
2,2485,5,0,93.02016607354686,245.3185053380783,-0.8118200485697002,1.3281592979253958,9.0,2593,1.5566177796509297
2,11638,10,0,228.8333333333333,640.8333333333334,-16.0,-5.333333333333371,11.0,12185,16.865480854231368
2,2487,18,0,807.0916079436258,273.7777065983344,0.0,0.0,1.0,0,inf
2,2489,11,0,584.6480125523012,406.5998953974896,-7.814679218967854,12.900104602510396,7.0,12161,15.082503441109434
2,11641,1,0,876.8333333333334,227.5,1.3333333333332575,-6.666666666666714,4.0,12175,6.798692684790411
2,2490,14,0,535.9662337662338,412.1755844155844,20.27485534267703,-28.61518837598044,8.0,2595,35.06991253138972
2,11643,35,0,911.5,190.16666666666663,-5.333333333333371,-1.3333333333333428,12.0,12177,5.497474167490253
2,2492,17,0,570.2110762800418,445.2272727272728,-9.377742946708397,-7.060606060606119,2.0,12156,11.738578309046073
2,2494,38,0,816.7734447539461,546.8992571959146,-4.464040891645595,-9.67003805233776,3.0,2599,10.650694672928347
3,2593,5,0,92.20834602497716,246.6466646360037,5.351577534946401,-1.8295748189138408,9.0,2744,5.655680872410201
3,12161,11,0,576.8333333333334,419.5,10.809685962920868,1.257661748013618,7.0,2756,10.882601880496463
3,2594,19,18,798.5073280721533,287.7215332581736,9.85103578621056,-1.7526687893091548,15.0,2748,10.005736052196236
3,2595,14,0,556.2410891089108,383.560396039604,8.845228613770473,-12.35516187982438,8.0,2751,15.195002280570062
3,2599,38,0,812.3094038623005,537.2292191435769,3.3397576557930506,-8.629483927336764,3.0,2763,9.253214255143552
3,2603,25,0,193.5230479774224,743.967074317968,-63.13719750075407,-13.134159114756812,5.0,2769,64.48885053946128
3,12173,24,18,835.5,252.8333333333333,-1.3333333333333712,1.3333333333333428,16.0,12484,1.8856180831641602
3,12175,1,0,878.1666666666666,220.8333333333333,8.0,1.3333333333333428,4.0,12486,8.110350040397627
3,12177,35,0,906.1666666666666,188.8333333333333,0.0,2.666666666666714,12.0,12488,2.666666666666714
3,12180,4,0,190.16666666666663,630.1666666666666,26.12467552298065,10.174606810200087,10.0,2766,28.036071317557926
3,12185,10,0,212.8333333333333,635.5,0.0,0.0,11.0,0,inf
3,12156,17,0,560.8333333333334,438.1666666666667,-18.01002306191242,6.31710129501505,2.0,2760,19.08577217358779
3,12188,29,28,195.5,807.5,9.571514423076934,19.06490384615381,13.0,2773,21.33270838440961
3,12190,32,28,216.8333333333333,783.5,-24.85339063992356,-1.1353868194842107,14.0,2770,24.87931127524431
4,2756,11,0,587.6430192962542,420.7576617480136,2.8520718678411185,-7.799269976157632,7.0,2979,8.304391976558223
4,12484,24,18,834.1666666666666,254.16666666666663,4.0,-1.3333333333333428,16.0,12622,4.216370213557842
4,12486,1,0,886.1666666666666,222.16666666666663,-1.3333333333332575,5.333333333333371,4.0,12624,5.497474167490233
4,2760,17,0,542.823310271421,444.48376796168174,5.942552672741499,2.2427548809578752,2.0,2981,6.351683377213281
4,12488,35,0,906.1666666666666,191.5,0.0,0.0,12.0,0,inf
4,2763,38,0,815.6491615180936,528.5997352162401,-0.7804812817180391,-12.900457474940026,3.0,2982,12.924045577676063
4,2766,4,0,216.29134218964728,640.3412734768667,12.098454739525607,-5.662224442691354,10.0,2985,13.357896268640546
4,2769,25,0,130.38585047666834,730.8329152032112,0.0,0.0,5.0,0,inf
4,2770,32,28,191.97994269340973,782.3646131805158,-24.889096646252995,-12.040757424621232,14.0,2989,27.648634165634537
4,2773,29,28,205.07151442307693,826.5649038461538,1.3868415921652968,-10.765774831455929,13.0,2990,10.854733406370213
4,2744,5,0,97.55992355992356,244.81708981708985,6.078531657824996,-2.1005737940824645,9.0,2978,6.4312485086153135
4,2748,19,18,808.3583638583639,285.96886446886447,9.808302808302756,-9.135531135531153,15.0,12619,13.403758171036168
4,2751,14,0,565.0863177226813,371.2052341597796,-37.18328381429342,36.69601509661538,8.0,2980,52.24168947483723
5,2978,5,0,103.63845521774856,242.7165160230074,-10.115868282421957,-0.4344230753310683,9.0,3144,10.12519207302709
5,2979,11,0,590.4950911640954,412.958391771856,4.838242169238015,-12.19407252302966,7.0,3157,13.11884110678607
5,2980,14,0,527.9030339083879,407.901249256395,10.579329407308704,3.466475611329884,8.0,3156,11.132774311567248
5,2981,17,0,548.7658629441624,446.7265228426396,17.612958016536254,8.501643096224996,2.0,3159,19.557459585228827
5,2982,38,0,814.8686802363756,515.6992777413001,-1.0754640532942403,1.6803708079438593,3.0,3161,1.9950611474633992
5,2985,4,0,228.3897969291729,634.6790490341754,-15.10298655284845,-0.2292865204742611,10.0,3164,15.104726913254416
5,2986,27,25,98.81515812431844,732.2644492911669,3.812109890196851,3.2031505014717823,17.0,3165,4.979192198541403
5,2987,26,25,202.58938377059184,739.6888346552776,-0.1765397338946002,8.67672638918259,18.0,3167,8.678522173180243
5,12619,19,18,818.1666666666666,276.8333333333333,12.0,-5.333333333333314,15.0,12825,13.131810402394798
5,2989,32,28,167.09084604715673,770.3238557558946,-7.571501784861653,-6.935659034583068,14.0,3169,10.267960144164805
5,2990,29,28,206.45835601524223,815.7991290146979,19.62751828469553,-21.768015137908836,13.0,3171,29.310168151347845
5,12622,24,18,838.1666666666666,252.8333333333333,8.0,-4.0,16.0,12823,8.94427190999916
5,12624,1,0,884.8333333333334,227.5,4.15686274509801,-0.1535947712418419,4.0,3138,4.15969941646468
5,12627,36,35,902.1666666666666,192.8333333333333,-9.333333333333258,0.0,19.0,12828,9.333333333333258
5,12629,37,35,926.1666666666666,183.5,-8.0,4.0,20.0,12830,8.94427190999916
6,3169,32,28,159.51934426229508,763.3881967213115,-24.57933014796905,-5.679657554056689,14.0,3433,25.22700894783631
6,3138,1,0,888.9901960784314,227.34640522875816,16.896361298617762,-1.8946019500696707,4.0,3392,17.002251076920253
6,3171,29,28,226.08587429993776,794.031113876789,16.774170846789133,-27.36971432825635,13.0,3438,32.10099795968392
6,3144,5,0,93.5225869353266,242.28209294767632,2.006838352029717,20.478366822438574,9.0,3397,20.576464902541698
6,3156,14,0,538.4823633156966,411.36772486772486,0.0,0.0,8.0,0,inf
6,3157,11,0,595.3333333333334,400.7643192488263,0.0,0.0,7.0,0,inf
6,3159,17,0,566.3788209606987,455.2281659388646,-19.97658360661308,4.4678457342871525,2.0,3416,20.470113289803514
